tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.6	234	68.4	Y216-9a_LP-DIR-T	lancaste 2022-05-17 12:10:53	1.02E-07	6.15E-10	9.19E-10	1.26E-09	8	273	Y216-9a_LP-DIR-T-163	LT-T-Z:LP-DIR-T	g	1052	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	13	833
AFP	This study		1.4	216.1	71.9	Y216-9a_LP-DIR-T	lancaste 2022-05-18 08:58:23	1.98E-08	4.65E-10	2.81E-10	1.11E-09	8	273	Y216-9a_LP-DIR-T-164	LT-T-Z:LP-DIR-T	g	1053	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	14	853
AFP	This study		0.3	231.9	68	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:22:07	3.89E-06	1.31E-08	1.59E-08	4.20E-09	8	273	Y216-9b_LP-DIR-AF-165	LT-NO:LP-DIR-AF	g	1054	pmagpy-4.2.50	Y216-9b	u	0	0	0	0		273
AFP	This study		0.3	231.3	68	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:24:25	3.85E-06	1.38E-08	1.43E-08	5.49E-10	8	273	Y216-9b_LP-DIR-AF-166	LT-AF-Z:LP-DIR-AF	g	1055	pmagpy-4.2.50	Y216-9b	u	0.0025	0	0	0	1	273
AFP	This study		0.3	231.3	67.9	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:26:43	3.80E-06	1.22E-08	1.31E-08	4.57E-10	8	273	Y216-9b_LP-DIR-AF-167	LT-AF-Z:LP-DIR-AF	g	1056	pmagpy-4.2.50	Y216-9b	u	0.005	0	0	0	2	273
AFP	This study		0.2	231.4	67.8	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:29:01	3.74E-06	1.13E-08	1.17E-08	4.66E-10	8	273	Y216-9b_LP-DIR-AF-168	LT-AF-Z:LP-DIR-AF	g	1057	pmagpy-4.2.50	Y216-9b	u	0.0075	0	0	0	3	273
AFP	This study		0.3	231.5	67.9	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:31:19	3.67E-06	1.14E-08	1.27E-08	4.56E-10	8	273	Y216-9b_LP-DIR-AF-169	LT-AF-Z:LP-DIR-AF	g	1058	pmagpy-4.2.50	Y216-9b	u	0.01	0	0	0	4	273
AFP	This study		0.3	231.6	67.8	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:33:36	3.58E-06	1.24E-08	1.30E-08	4.43E-10	8	273	Y216-9b_LP-DIR-AF-170	LT-AF-Z:LP-DIR-AF	g	1059	pmagpy-4.2.50	Y216-9b	u	0.0125	0	0	0	5	273
AFP	This study		0.3	231.7	67.8	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:35:54	3.45E-06	1.26E-08	1.20E-08	4.20E-10	8	273	Y216-9b_LP-DIR-AF-171	LT-AF-Z:LP-DIR-AF	g	106	pmagpy-4.2.50	Y216-9b	u	0.015	0	0	0	6	273
AFP	This study		0.3	231.6	67.7	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:38:12	3.16E-06	1.06E-08	1.35E-08	4.30E-10	8	273	Y216-9b_LP-DIR-AF-172	LT-AF-Z:LP-DIR-AF	g	1061	pmagpy-4.2.50	Y216-9b	u	0.02	0	0	0	7	273
AFP	This study		0.3	231.9	67.6	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:40:29	2.84E-06	9.44E-09	1.08E-08	3.75E-10	8	273	Y216-9b_LP-DIR-AF-173	LT-AF-Z:LP-DIR-AF	g	1062	pmagpy-4.2.50	Y216-9b	u	0.025	0	0	0	8	273
AFP	This study		0.3	231.4	67.5	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:42:47	2.41E-06	8.37E-09	9.86E-09	3.04E-10	8	273	Y216-9b_LP-DIR-AF-174	LT-AF-Z:LP-DIR-AF	g	1063	pmagpy-4.2.50	Y216-9b	u	0.03	0	0	0	9	273
AFP	This study		0.3	231.4	67.4	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:45:05	1.91E-06	5.89E-09	7.18E-09	3.18E-10	8	273	Y216-9b_LP-DIR-AF-175	LT-AF-Z:LP-DIR-AF	g	1064	pmagpy-4.2.50	Y216-9b	u	0.04	0	0	0	1	273
AFP	This study		0.3	233.1	66.7	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:47:22	1.55E-06	6.68E-09	5.60E-09	4.17E-10	8	273	Y216-9b_LP-DIR-AF-176	LT-AF-Z:LP-DIR-AF	g	1065	pmagpy-4.2.50	Y216-9b	u	0.05	0	0	0	11	273
AFP	This study		0.3	231.8	67.2	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:49:40	1.29E-06	4.09E-09	4.81E-09	3.96E-10	8	273	Y216-9b_LP-DIR-AF-177	LT-AF-Z:LP-DIR-AF	g	1066	pmagpy-4.2.50	Y216-9b	u	0.06	0	0	0	12	273
AFP	This study		0.3	230.6	67.3	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:51:58	1.11E-06	3.22E-09	4.03E-09	4.59E-10	8	273	Y216-9b_LP-DIR-AF-178	LT-AF-Z:LP-DIR-AF	g	1067	pmagpy-4.2.50	Y216-9b	u	0.07	0	0	0	13	273
AFP	This study		0.3	228.6	67.4	Y216-9b_LP-DIR-AF	lancaste 2022-03-31 12:54:16	9.78E-07	2.86E-09	3.52E-09	4.91E-10	8	273	Y216-9b_LP-DIR-AF-179	LT-AF-Z:LP-DIR-AF	g	1068	pmagpy-4.2.50	Y216-9b	u	0.08	0	0	0	14	273
AFP	This study		0.4	68.1	85.6	Y217-10a_LP-DIR-AF	lancaste 2022-03-24 17:38:42	3.99E-05	2.02E-07	2.17E-07	8.60E-08	8	273	Y217-10a_LP-DIR-AF-1	LT-NO:LP-DIR-AF	g	1069	pmagpy-4.2.50	Y217-10a	u	0	0	0	0		273
AFP	This study		0.5	68	85.6	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:47:45	3.99E-05	2.35E-07	2.48E-07	7.65E-08	8	273	Y217-10a_LP-DIR-AF-2	LT-NO:LP-DIR-AF	g	107	pmagpy-4.2.50	Y217-10a	u	0	0	0	0	1	273
AFP	This study		0.3	55.2	87	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:50:03	3.89E-05	1.12E-07	1.27E-07	5.78E-08	8	273	Y217-10a_LP-DIR-AF-3	LT-AF-Z:LP-DIR-AF	g	1071	pmagpy-4.2.50	Y217-10a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	199.2	85.4	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:52:21	2.94E-05	8.86E-08	9.21E-08	4.23E-08	8	273	Y217-10a_LP-DIR-AF-4	LT-AF-Z:LP-DIR-AF	g	1072	pmagpy-4.2.50	Y217-10a	u	0.005	0	0	0	3	273
AFP	This study		0.3	206	71.6	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:54:39	1.95E-05	5.45E-08	6.69E-08	3.27E-08	8	273	Y217-10a_LP-DIR-AF-5	LT-AF-Z:LP-DIR-AF	g	1073	pmagpy-4.2.50	Y217-10a	u	0.0075	0	0	0	4	273
AFP	This study		0.3	207.4	53.1	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:56:57	1.40E-05	4.19E-08	4.71E-08	3.21E-08	8	273	Y217-10a_LP-DIR-AF-6	LT-AF-Z:LP-DIR-AF	g	1074	pmagpy-4.2.50	Y217-10a	u	0.01	0	0	0	5	273
AFP	This study		0.4	208	40.1	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 12:59:14	1.17E-05	4.48E-08	5.34E-08	3.20E-08	8	273	Y217-10a_LP-DIR-AF-7	LT-AF-Z:LP-DIR-AF	g	1075	pmagpy-4.2.50	Y217-10a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	208.6	31	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:01:33	1.01E-05	3.01E-08	5.85E-08	3.06E-08	8	273	Y217-10a_LP-DIR-AF-8	LT-AF-Z:LP-DIR-AF	g	1076	pmagpy-4.2.50	Y217-10a	u	0.015	0	0	0	7	273
AFP	This study		0.5	208.6	20.1	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:03:50	7.78E-06	2.83E-08	5.57E-08	2.55E-08	8	273	Y217-10a_LP-DIR-AF-9	LT-AF-Z:LP-DIR-AF	g	1077	pmagpy-4.2.50	Y217-10a	u	0.02	0	0	0	8	273
AFP	This study		0.3	208.8	15	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:06:24	6.20E-06	1.41E-08	2.66E-08	2.15E-08	8	273	Y217-10a_LP-DIR-AF-10	LT-AF-Z:LP-DIR-AF	g	1078	pmagpy-4.2.50	Y217-10a	u	0.025	0	0	0	9	273
AFP	This study		0.6	208.9	11.9	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:08:41	4.66E-06	3.67E-08	3.64E-08	1.63E-08	8	273	Y217-10a_LP-DIR-AF-11	LT-AF-Z:LP-DIR-AF	g	1079	pmagpy-4.2.50	Y217-10a	u	0.03	0	0	0	1	273
AFP	This study		0.4	209.6	10	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:10:59	3.22E-06	4.43E-09	1.61E-08	1.13E-08	8	273	Y217-10a_LP-DIR-AF-12	LT-AF-Z:LP-DIR-AF	g	108	pmagpy-4.2.50	Y217-10a	u	0.04	0	0	0	11	273
AFP	This study		0.3	208.4	9	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:13:17	2.28E-06	3.73E-09	1.06E-08	7.87E-09	8	273	Y217-10a_LP-DIR-AF-13	LT-AF-Z:LP-DIR-AF	g	1081	pmagpy-4.2.50	Y217-10a	u	0.05	0	0	0	12	273
AFP	This study		0.6	208.7	9	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:15:36	1.63E-06	5.83E-09	1.27E-08	9.45E-09	8	273	Y217-10a_LP-DIR-AF-14	LT-AF-Z:LP-DIR-AF	g	1082	pmagpy-4.2.50	Y217-10a	u	0.06	0	0	0	13	273
AFP	This study		0.3	209.4	9.4	Y217-10a_LP-DIR-AF	lancaste 2022-04-20 13:17:55	1.01E-06	1.16E-09	4.21E-09	3.23E-09	8	273	Y217-10a_LP-DIR-AF-15	LT-AF-Z:LP-DIR-AF	g	1083	pmagpy-4.2.50	Y217-10a	u	0.08	0	0	0	14	273
AFP	This study		0.5	173.6	0.2	Y217-1a_LP-DIR-AF	lancaste 2022-03-24 17:18:46	1.02E-05	6.77E-08	7.07E-08	4.67E-08	8	273	Y217-1a_LP-DIR-AF-16	LT-NO:LP-DIR-AF	g	1084	pmagpy-4.2.50	Y217-1a	u	0	0	0	0		273
AFP	This study		0.4	172.5	0.1	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:43:52	1.02E-05	7.09E-08	4.60E-08	5.11E-08	8	273	Y217-1a_LP-DIR-AF-17	LT-NO:LP-DIR-AF	g	1085	pmagpy-4.2.50	Y217-1a	u	0	0	0	0	1	273
AFP	This study		0.3	176.9	2.1	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:46:10	9.85E-06	6.25E-08	4.21E-08	3.30E-08	8	273	Y217-1a_LP-DIR-AF-18	LT-AF-Z:LP-DIR-AF	g	1086	pmagpy-4.2.50	Y217-1a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	184.1	5.8	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:48:27	8.89E-06	5.07E-08	4.24E-08	2.71E-08	8	273	Y217-1a_LP-DIR-AF-19	LT-AF-Z:LP-DIR-AF	g	1087	pmagpy-4.2.50	Y217-1a	u	0.005	0	0	0	3	273
AFP	This study		0.3	185.8	6.7	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:50:45	8.16E-06	4.46E-08	3.78E-08	2.43E-08	8	273	Y217-1a_LP-DIR-AF-20	LT-AF-Z:LP-DIR-AF	g	1088	pmagpy-4.2.50	Y217-1a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	186.5	7	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:53:03	7.45E-06	4.21E-08	4.24E-08	2.18E-08	8	273	Y217-1a_LP-DIR-AF-21	LT-AF-Z:LP-DIR-AF	g	1089	pmagpy-4.2.50	Y217-1a	u	0.01	0	0	0	5	273
AFP	This study		0.3	187	7.4	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:55:22	6.78E-06	3.63E-08	3.05E-08	1.96E-08	8	273	Y217-1a_LP-DIR-AF-22	LT-AF-Z:LP-DIR-AF	g	109	pmagpy-4.2.50	Y217-1a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	187.4	7.5	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:57:40	6.14E-06	3.13E-08	2.05E-08	1.78E-08	8	273	Y217-1a_LP-DIR-AF-23	LT-AF-Z:LP-DIR-AF	g	1091	pmagpy-4.2.50	Y217-1a	u	0.015	0	0	0	7	273
AFP	This study		0.2	187.7	7.6	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 11:59:58	5.10E-06	2.55E-08	7.31E-09	1.48E-08	8	273	Y217-1a_LP-DIR-AF-24	LT-AF-Z:LP-DIR-AF	g	1092	pmagpy-4.2.50	Y217-1a	u	0.02	0	0	0	8	273
AFP	This study		0.4	188.2	7.6	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:02:15	4.28E-06	2.34E-08	2.03E-08	1.23E-08	8	273	Y217-1a_LP-DIR-AF-25	LT-AF-Z:LP-DIR-AF	g	1093	pmagpy-4.2.50	Y217-1a	u	0.025	0	0	0	9	273
AFP	This study		0.3	188.1	7.5	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:04:33	3.50E-06	1.86E-08	1.46E-08	1.01E-08	8	273	Y217-1a_LP-DIR-AF-26	LT-AF-Z:LP-DIR-AF	g	1094	pmagpy-4.2.50	Y217-1a	u	0.03	0	0	0	1	273
AFP	This study		0.4	190.4	7.3	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:06:50	2.81E-06	1.46E-08	1.74E-08	7.97E-09	8	273	Y217-1a_LP-DIR-AF-27	LT-AF-Z:LP-DIR-AF	g	1095	pmagpy-4.2.50	Y217-1a	u	0.04	0	0	0	11	273
AFP	This study		0.4	188.2	7.2	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:09:08	2.33E-06	1.37E-08	1.22E-08	6.56E-09	8	273	Y217-1a_LP-DIR-AF-28	LT-AF-Z:LP-DIR-AF	g	1096	pmagpy-4.2.50	Y217-1a	u	0.05	0	0	0	12	273
AFP	This study		0.4	188.2	7.2	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:11:27	2.03E-06	1.31E-08	1.25E-08	5.59E-09	8	273	Y217-1a_LP-DIR-AF-29	LT-AF-Z:LP-DIR-AF	g	1097	pmagpy-4.2.50	Y217-1a	u	0.06	0	0	0	13	273
AFP	This study		0.5	187.8	7.2	Y217-1a_LP-DIR-AF	lancaste 2022-04-20 12:13:45	1.72E-06	1.15E-08	1.24E-08	4.63E-09	8	273	Y217-1a_LP-DIR-AF-30	LT-AF-Z:LP-DIR-AF	g	1098	pmagpy-4.2.50	Y217-1a	u	0.08	0	0	0	14	273
AFP	This study		0.3	201.4	23	Y217-2a_LP-DIR-AF	lancaste 2022-03-24 17:21:09	1.44E-05	5.57E-08	4.50E-08	4.29E-08	8	273	Y217-2a_LP-DIR-AF-31	LT-NO:LP-DIR-AF	g	1099	pmagpy-4.2.50	Y217-2a	u	0	0	0	0		273
AFP	This study		0.3	201.7	22.8	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:09:37	1.44E-05	5.86E-08	4.04E-08	4.76E-08	8	273	Y217-2a_LP-DIR-AF-32	LT-NO:LP-DIR-AF	g	11	pmagpy-4.2.50	Y217-2a	u	0	0	0	0	1	273
AFP	This study		0.4	203.2	26.3	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:11:56	1.37E-05	6.88E-08	7.40E-08	2.95E-08	8	273	Y217-2a_LP-DIR-AF-33	LT-AF-Z:LP-DIR-AF	g	1101	pmagpy-4.2.50	Y217-2a	u	0.0025	0	0	0	2	273
AFP	This study		0.3	205.6	32.2	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:14:13	1.25E-05	3.88E-08	3.97E-08	2.51E-08	8	273	Y217-2a_LP-DIR-AF-34	LT-AF-Z:LP-DIR-AF	g	1102	pmagpy-4.2.50	Y217-2a	u	0.005	0	0	0	3	273
AFP	This study		0.4	206.3	33.6	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:16:31	1.15E-05	5.64E-08	5.73E-08	2.26E-08	8	273	Y217-2a_LP-DIR-AF-35	LT-AF-Z:LP-DIR-AF	g	1103	pmagpy-4.2.50	Y217-2a	u	0.0075	0	0	0	4	273
AFP	This study		0.5	206.5	34.3	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:18:49	1.05E-05	5.28E-08	6.26E-08	2.03E-08	8	273	Y217-2a_LP-DIR-AF-36	LT-AF-Z:LP-DIR-AF	g	1104	pmagpy-4.2.50	Y217-2a	u	0.01	0	0	0	5	273
AFP	This study		0.4	206.9	34.8	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:21:07	9.44E-06	4.33E-08	4.64E-08	1.80E-08	8	273	Y217-2a_LP-DIR-AF-37	LT-AF-Z:LP-DIR-AF	g	1105	pmagpy-4.2.50	Y217-2a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	207.2	35.3	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:23:25	8.42E-06	3.31E-08	3.01E-08	1.59E-08	8	273	Y217-2a_LP-DIR-AF-38	LT-AF-Z:LP-DIR-AF	g	1106	pmagpy-4.2.50	Y217-2a	u	0.015	0	0	0	7	273
AFP	This study		0.4	207.7	35.6	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:25:43	6.72E-06	3.06E-08	3.86E-08	1.22E-08	8	273	Y217-2a_LP-DIR-AF-39	LT-AF-Z:LP-DIR-AF	g	1107	pmagpy-4.2.50	Y217-2a	u	0.02	0	0	0	8	273
AFP	This study		0.4	208.6	35.7	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:28:00	5.47E-06	2.35E-08	2.38E-08	9.86E-09	8	273	Y217-2a_LP-DIR-AF-40	LT-AF-Z:LP-DIR-AF	g	1108	pmagpy-4.2.50	Y217-2a	u	0.025	0	0	0	9	273
AFP	This study		0.2	208.3	35.5	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:30:18	4.24E-06	1.26E-08	1.03E-08	7.44E-09	8	273	Y217-2a_LP-DIR-AF-41	LT-AF-Z:LP-DIR-AF	g	1109	pmagpy-4.2.50	Y217-2a	u	0.03	0	0	0	1	273
AFP	This study		0.5	208.2	35.8	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:32:37	3.08E-06	1.48E-08	1.99E-08	5.11E-09	8	273	Y217-2a_LP-DIR-AF-42	LT-AF-Z:LP-DIR-AF	g	111	pmagpy-4.2.50	Y217-2a	u	0.04	0	0	0	11	273
AFP	This study		0.1	211.2	34.6	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:34:55	2.46E-06	1.03E-08	6.69E-09	3.73E-09	8	273	Y217-2a_LP-DIR-AF-43	LT-AF-Z:LP-DIR-AF	g	1111	pmagpy-4.2.50	Y217-2a	u	0.05	0	0	0	12	273
AFP	This study		0.4	212.7	34.9	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:37:13	1.98E-06	7.12E-09	9.81E-09	2.61E-09	8	273	Y217-2a_LP-DIR-AF-44	LT-AF-Z:LP-DIR-AF	g	1112	pmagpy-4.2.50	Y217-2a	u	0.06	0	0	0	13	273
AFP	This study		0.4	209.6	34.8	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:39:33	1.71E-06	6.49E-09	9.09E-09	2.15E-09	8	273	Y217-2a_LP-DIR-AF-45	LT-AF-Z:LP-DIR-AF	g	1113	pmagpy-4.2.50	Y217-2a	u	0.07	0	0	0	14	273
AFP	This study		0.3	213.6	34	Y217-2a_LP-DIR-AF	lancaste 2022-03-29 16:41:52	1.53E-06	4.80E-09	7.80E-09	1.80E-09	8	273	Y217-2a_LP-DIR-AF-46	LT-AF-Z:LP-DIR-AF	g	1114	pmagpy-4.2.50	Y217-2a	u	0.08	0	0	0	15	273
AFP	This study		1.4	201.2	20.6	Y217-2b_LP-DIR-T	lancaste 2022-04-27 15:25:55	1.16E-05	1.31E-07	8.85E-08	2.45E-07	8	273	Y217-2b_LP-DIR-T-47	LT-NO:LP-DIR-T	g	1115	pmagpy-4.2.50	Y217-2b	u	0	0	0	0		273
AFP	This study		1.4	200.7	22.5	Y217-2b_LP-DIR-T	lancaste 2022-04-28 12:21:22	1.08E-05	9.91E-08	1.04E-07	2.26E-07	8	273	Y217-2b_LP-DIR-T-48	LT-T-Z:LP-DIR-T	g	1116	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	1	373
AFP	This study		1.7	202.2	25	Y217-2b_LP-DIR-T	lancaste 2022-04-28 15:31:54	9.60E-06	1.75E-07	1.56E-07	1.78E-07	8	273	Y217-2b_LP-DIR-T-49	LT-T-Z:LP-DIR-T	g	1117	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	2	473
AFP	This study		3	202.8	25.5	Y217-2b_LP-DIR-T	lancaste 2022-04-28 19:12:45	9.31E-06	2.64E-07	3.68E-07	1.80E-07	8	273	Y217-2b_LP-DIR-T-50	LT-T-Z:LP-DIR-T	g	1118	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	3	523
AFP	This study		2.9	201.3	25.9	Y217-2b_LP-DIR-T	lancaste 2022-04-29 17:44:45	9.12E-06	2.36E-07	3.51E-07	1.74E-07	8	273	Y217-2b_LP-DIR-T-51	LT-T-Z:LP-DIR-T	g	1119	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	4	573
AFP	This study		1.7	202.3	26.2	Y217-2b_LP-DIR-T	lancaste 2022-05-02 15:13:51	9.09E-06	1.61E-07	1.34E-07	1.75E-07	8	273	Y217-2b_LP-DIR-T-52	LT-T-Z:LP-DIR-T	g	112	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	5	623
AFP	This study		2.2	204.1	26.4	Y217-2b_LP-DIR-T	lancaste 2022-05-02 19:03:58	9.09E-06	2.07E-07	2.12E-07	1.79E-07	8	273	Y217-2b_LP-DIR-T-53	LT-T-Z:LP-DIR-T	g	1121	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	6	673
AFP	This study		2	204	28.4	Y217-2b_LP-DIR-T	lancaste 2022-05-03 18:54:17	2.82E-06	5.32E-08	7.44E-08	4.41E-08	8	273	Y217-2b_LP-DIR-T-54	LT-T-Z:LP-DIR-T	g	1122	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	7	723
AFP	This study		2.6	206.4	34.9	Y217-2b_LP-DIR-T	lancaste 2022-05-03 22:48:53	7.79E-07	2.51E-08	2.44E-08	6.78E-09	8	273	Y217-2b_LP-DIR-T-55	LT-T-Z:LP-DIR-T	g	1123	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	8	748
AFP	This study		1.2	211.7	36.3	Y217-2b_LP-DIR-T	lancaste 2022-05-05 11:53:36	5.98E-07	1.09E-08	5.18E-09	4.58E-09	8	273	Y217-2b_LP-DIR-T-56	LT-T-Z:LP-DIR-T	g	1124	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	9	773
AFP	This study		1.4	214.3	35.6	Y217-2b_LP-DIR-T	lancaste 2022-05-10 17:29:45	2.41E-07	4.55E-09	3.71E-09	8.53E-10	8	273	Y217-2b_LP-DIR-T-57	LT-T-Z:LP-DIR-T	g	1125	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	1	793
AFP	This study		2.3	211.9	36.2	Y217-2b_LP-DIR-T	lancaste 2022-05-11 08:39:23	1.37E-07	3.97E-09	4.09E-09	4.32E-10	8	273	Y217-2b_LP-DIR-T-58	LT-T-Z:LP-DIR-T	g	1126	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	11	813
AFP	This study		2.9	213.6	37.2	Y217-2b_LP-DIR-T	lancaste 2022-05-17 12:13:05	1.22E-07	6.47E-09	4.91E-09	5.16E-10	8	273	Y217-2b_LP-DIR-T-59	LT-T-Z:LP-DIR-T	g	1127	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	12	833
AFP	This study		4	216	34.9	Y217-2b_LP-DIR-T	lancaste 2022-05-18 09:00:35	1.45E-08	4.79E-10	4.29E-10	1.14E-09	8	273	Y217-2b_LP-DIR-T-60	LT-T-Z:LP-DIR-T	g	1128	pmagpy-4.2.50	Y217-2b	u	0	0	0	0	13	853
AFP	This study		0.5	190.4	-25.2	Y217-3a_LP-DIR-AF	lancaste 2022-03-24 17:23:29	3.77E-06	1.37E-08	2.98E-08	1.32E-08	8	273	Y217-3a_LP-DIR-AF-61	LT-NO:LP-DIR-AF	g	1129	pmagpy-4.2.50	Y217-3a	u	0	0	0	0		273
AFP	This study		0.4	191.5	-25.6	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:27:15	3.76E-06	1.63E-08	2.19E-08	1.32E-08	8	273	Y217-3a_LP-DIR-AF-62	LT-NO:LP-DIR-AF	g	113	pmagpy-4.2.50	Y217-3a	u	0	0	0	0	1	273
AFP	This study		0.5	193.2	-24	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:29:37	3.68E-06	1.40E-08	3.20E-08	1.05E-08	8	273	Y217-3a_LP-DIR-AF-63	LT-AF-Z:LP-DIR-AF	g	1131	pmagpy-4.2.50	Y217-3a	u	0.0025	0	0	0	2	273
AFP	This study		0.5	196.4	-20.4	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:31:59	3.46E-06	1.43E-08	2.90E-08	1.02E-08	8	273	Y217-3a_LP-DIR-AF-64	LT-AF-Z:LP-DIR-AF	g	1132	pmagpy-4.2.50	Y217-3a	u	0.005	0	0	0	3	273
AFP	This study		0.4	197.8	-19	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:34:21	3.29E-06	1.03E-08	1.92E-08	9.98E-09	8	273	Y217-3a_LP-DIR-AF-65	LT-AF-Z:LP-DIR-AF	g	1133	pmagpy-4.2.50	Y217-3a	u	0.0075	0	0	0	4	273
AFP	This study		0.5	198.4	-18.3	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:36:44	3.10E-06	9.78E-09	2.20E-08	9.65E-09	8	273	Y217-3a_LP-DIR-AF-66	LT-AF-Z:LP-DIR-AF	g	1134	pmagpy-4.2.50	Y217-3a	u	0.01	0	0	0	5	273
AFP	This study		0.4	198.9	-17.8	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:39:06	2.89E-06	8.38E-09	1.88E-08	9.06E-09	8	273	Y217-3a_LP-DIR-AF-67	LT-AF-Z:LP-DIR-AF	g	1135	pmagpy-4.2.50	Y217-3a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	199.1	-17.5	Y217-3a_LP-DIR-AF	lancaste 2022-04-06 15:41:28	2.69E-06	8.09E-09	1.38E-08	8.55E-09	8	273	Y217-3a_LP-DIR-AF-68	LT-AF-Z:LP-DIR-AF	g	1136	pmagpy-4.2.50	Y217-3a	u	0.015	0	0	0	7	273
